Date,Region,Latitude,Longitude,Plastic_Type,Plastic_Weight_kg,Depth_meters
2015-12-10 15:00:00,Arctic Ocean,-49.65620766,-52.10748376,polyethylene terephthalate (pet),483.79,79.51
2015-12-10 16:00:00,Indian Ocean,-70.89396249,14.44065941,polyethylene terephthalate (pet),405.46,94.95
2015-12-10 17:00:00,Southern Ocean,81.7030799,52.96696578,polyethylene (pe),200.07,69.37
2015-12-10 18:00:00,Atlantic Ocean,-39.85871158,52.14188695,polystyrene (ps),228.63,33.59
2015-12-10 19:00:00,Pacific Ocean,-10.09843452,62.46865567,polypropylene (pp),464.54,49.43
2015-12-10 20:00:00,Indian Ocean,71.75012537,64.53670502,polystyrene (ps),103.9,76.12
2015-12-10 21:00:00,Southern Ocean,31.91788583,-140.6586893,polyvinyl chloride (pvc),401.43,78.79
2015-12-10 22:00:00,Indian Ocean,21.2467465,-110.983561,polyethylene terephthalate (pet),9.06,7.44
2015-12-10 23:00:00,Southern Ocean,37.00137426,46.99476164,polyethylene terephthalate (pet),437.87,61.37
2015-01-11 00:00:00,Arctic Ocean,24.41719281,30.76707405,polyvinyl chloride (pvc),265.91,16.1
2015-01-11 01:00:00,Pacific Ocean,38.38554563,123.1654498,polyethylene (pe),457.07,27.37
2015-01-11 02:00:00,Indian Ocean,48.60707682,-86.47199437,polystyrene (ps),448.07,66.61
2015-01-11 03:00:00,Southern Ocean,24.30919264,55.03034332,polyethylene terephthalate (pet),61.46,12.93
2015-01-11 04:00:00,Arctic Ocean,-47.3050168,-137.2750198,polystyrene (ps),172.62,1.13
2015-01-11 05:00:00,Indian Ocean,67.32826458,-74.94843315,polystyrene (ps),376.41,72.71
2015-01-11 06:00:00,Pacific Ocean,41.78156407,56.35408028,polyvinyl chloride (pvc),342.03,64.13
2015-01-11 07:00:00,Atlantic Ocean,43.53668732,117.2092699,polyethylene (pe),315.63,90.27
2015-01-11 08:00:00,Southern Ocean,89.38021306,-64.46681937,polyethylene (pe),496.91,54.23
2015-01-11 09:00:00,Pacific Ocean,54.45477628,107.5872804,polyethylene (pe),168.53,94.53
2015-01-11 10:00:00,Arctic Ocean,59.24725257,63.9908857,polystyrene (ps),257.67,60.93
2015-01-11 11:00:00,Arctic Ocean,81.25299283,-54.47708226,polystyrene (ps),489.58,38.72
2015-01-11 12:00:00,Atlantic Ocean,-62.79588003,135.5028976,polypropylene (pp),347.81,60.85
2015-01-11 13:00:00,Atlantic Ocean,-0.409072234,3.322463773,polyethylene terephthalate (pet),324.38,74.92
2015-01-11 14:00:00,Southern Ocean,14.50206425,53.36885612,polypropylene (pp),77.46,34.75
2015-01-11 15:00:00,Southern Ocean,-30.73036874,-1.572716915,polyethylene terephthalate (pet),123.4,37.25
2015-01-11 16:00:00,Atlantic Ocean,61.0926019,-17.02081422,polypropylene (pp),188.8,62.99
2015-01-11 17:00:00,Atlantic Ocean,47.2355319,125.2719782,polypropylene (pp),232.48,45.56
2015-01-11 18:00:00,Arctic Ocean,39.75895341,-73.90641059,polypropylene (pp),248.66,52.7
2015-01-11 19:00:00,Atlantic Ocean,89.48689916,-166.8134799,polypropylene (pp),451.08,98.21
2015-01-11 20:00:00,Indian Ocean,-43.31135279,136.7217517,polystyrene (ps),53.7,4.38
2015-01-11 21:00:00,Pacific Ocean,42.3823053,117.0086231,polyethylene terephthalate (pet),124.25,64.79
2015-01-11 22:00:00,Atlantic Ocean,9.252805483,-48.03822915,polypropylene (pp),71.9,92.29
2015-01-11 23:00:00,Southern Ocean,-33.66194715,-113.2375901,polypropylene (pp),367.68,23.62
2015-02-11 00:00:00,Indian Ocean,-61.09436327,63.1921115,polyethylene (pe),485.29,21.2
2015-02-11 01:00:00,Southern Ocean,71.25909067,-151.6460747,polystyrene (ps),446.99,36.3
2015-02-11 02:00:00,Indian Ocean,17.18198689,-27.44828801,polyvinyl chloride (pvc),361.68,7.41
2015-02-11 03:00:00,Atlantic Ocean,58.48809078,-149.0895642,polyethylene (pe),10.86,56.03
2015-02-11 04:00:00,Pacific Ocean,8.16209712,35.24748312,polyvinyl chloride (pvc),173.58,64.55
2015-02-11 05:00:00,Southern Ocean,-50.40412548,-170.2049818,polypropylene (pp),431.82,81.99
2015-02-11 06:00:00,Indian Ocean,-29.24121364,46.52581523,polyethylene terephthalate (pet),326.57,6.62
2015-02-11 07:00:00,Arctic Ocean,-21.32300835,62.35400638,polyvinyl chloride (pvc),104.88,43.62
2015-02-11 08:00:00,Atlantic Ocean,85.12826625,-4.627989135,polyvinyl chloride (pvc),233.3,78.42
2015-02-11 09:00:00,Pacific Ocean,-88.98600989,-116.9973615,polyvinyl chloride (pvc),44.05,76.83
2015-02-11 10:00:00,Atlantic Ocean,87.41988414,-143.4981821,polyethylene terephthalate (pet),260.45,7.36
2015-02-11 11:00:00,Arctic Ocean,86.48309432,-67.21475467,polyethylene (pe),450.52,1.14
2015-02-11 12:00:00,Pacific Ocean,89.3071423,-12.52559534,polystyrene (ps),19.46,78.33
2015-02-11 13:00:00,Arctic Ocean,-4.214127794,51.19499406,polyethylene terephthalate (pet),306.98,13.8
2015-02-11 14:00:00,Atlantic Ocean,83.48561453,-179.5499541,polyethylene (pe),116.63,57.78
2015-02-11 15:00:00,Indian Ocean,-18.79214727,75.98301092,polypropylene (pp),495.19,9.42
2015-02-11 16:00:00,Atlantic Ocean,-85.26700068,76.57629557,polyethylene (pe),32.64,29.55
2015-02-11 17:00:00,Atlantic Ocean,-49.61750645,-19.96638966,polyvinyl chloride (pvc),308.68,15.8
2015-02-11 18:00:00,Atlantic Ocean,80.15332409,-56.37367953,polyethylene (pe),128.26,73.64
2015-02-11 19:00:00,Southern Ocean,-87.5223552,123.2310833,polyethylene (pe),441.24,67.27
2015-02-11 20:00:00,Arctic Ocean,8.278944376,102.4514935,polypropylene (pp),61.05,13.53
2015-02-11 21:00:00,Arctic Ocean,-76.391714,173.9793919,polypropylene (pp),214.68,5.93
2015-02-11 22:00:00,Arctic Ocean,-38.44861588,-46.10491008,polyethylene (pe),92.76,46.63
2015-02-11 23:00:00,Southern Ocean,-74.14328687,146.4597377,polyethylene terephthalate (pet),399.74,19.55
2015-03-11 00:00:00,Indian Ocean,64.7151518,-148.5353211,polypropylene (pp),175.79,0.81
2015-03-11 01:00:00,Atlantic Ocean,16.39272774,-31.87221615,polyvinyl chloride (pvc),93.44,26.43
2015-03-11 02:00:00,Indian Ocean,72.37916383,-12.46531725,polyethylene terephthalate (pet),362.98,21.52
2015-03-11 03:00:00,Southern Ocean,33.90357592,-21.28524617,polyethylene (pe),408.63,68.5
2015-03-11 04:00:00,Arctic Ocean,84.78524362,45.03534784,polyvinyl chloride (pvc),231.25,86.09
2015-03-11 05:00:00,Atlantic Ocean,1.777977857,-118.725178,polyvinyl chloride (pvc),189.49,23.76
2015-03-11 06:00:00,Pacific Ocean,24.96790472,131.9227818,polyethylene terephthalate (pet),316.11,22.3
2015-03-11 07:00:00,Pacific Ocean,13.73558758,18.63504667,polyethylene (pe),325.73,38.78
2015-03-11 08:00:00,Indian Ocean,-2.8331227,145.5154373,polyvinyl chloride (pvc),330.41,17.26
2015-03-11 09:00:00,Arctic Ocean,62.27268578,-179.0526082,polypropylene (pp),137.95,94.68
2015-03-11 10:00:00,Pacific Ocean,26.01452442,46.79572089,polypropylene (pp),470.66,24.35
2015-03-11 11:00:00,Indian Ocean,54.23620767,-31.51517513,polyethylene terephthalate (pet),106.8,9.33
2015-03-11 12:00:00,Southern Ocean,51.54550859,1.83566223,polypropylene (pp),187.14,55.69
2015-03-11 13:00:00,Indian Ocean,-55.61187108,87.76962388,polystyrene (ps),141.92,53.76
2015-03-11 14:00:00,Indian Ocean,27.02943585,-98.2253706,polyethylene (pe),465.57,63.19
2015-03-11 15:00:00,Indian Ocean,-54.06335655,-106.2362033,polyvinyl chloride (pvc),414.2,96.67
2015-03-11 16:00:00,Atlantic Ocean,14.99768608,73.08281439,polyvinyl chloride (pvc),405.65,32.35
2015-03-11 17:00:00,Indian Ocean,31.9382432,7.69167322,polyethylene terephthalate (pet),2.45,35.96
2015-03-11 18:00:00,Indian Ocean,89.50231289,-95.8899247,polyethylene terephthalate (pet),342.98,33.7
2015-03-11 19:00:00,Atlantic Ocean,-84.50244393,-5.753291519,polyvinyl chloride (pvc),115.21,62.86
2015-03-11 20:00:00,Atlantic Ocean,-73.57636906,-14.55897392,polypropylene (pp),483.88,60.41
2015-03-11 21:00:00,Southern Ocean,-76.13519465,68.91999387,polyethylene terephthalate (pet),265.42,52.88
2015-03-11 22:00:00,Arctic Ocean,-18.29496847,-179.0420027,polystyrene (ps),282.4,36.43
2015-03-11 23:00:00,Pacific Ocean,57.88590507,31.23369568,polyethylene terephthalate (pet),178.31,42.76
2015-04-11 00:00:00,Pacific Ocean,61.9301399,38.04413418,polypropylene (pp),268.41,79.25
2015-04-11 01:00:00,Indian Ocean,42.65632723,88.38364939,polyethylene (pe),374.89,60.92
2015-04-11 02:00:00,Southern Ocean,71.43808353,140.1229678,polystyrene (ps),281.0,71.63
2015-04-11 03:00:00,Indian Ocean,-31.88521005,-21.53167304,polyethylene terephthalate (pet),320.67,27.67
2015-04-11 04:00:00,Pacific Ocean,-74.13216403,-56.69271925,polyethylene (pe),236.29,91.15
2015-04-11 05:00:00,Atlantic Ocean,-79.53245496,-143.1646641,polyethylene (pe),358.23,3.52
2015-04-11 06:00:00,Arctic Ocean,63.38388953,-58.73909584,polyvinyl chloride (pvc),449.79,59.57
2015-04-11 07:00:00,Southern Ocean,41.47853298,-155.3455208,polypropylene (pp),25.62,81.24
2015-04-11 08:00:00,Atlantic Ocean,35.75075508,109.0152739,polyvinyl chloride (pvc),53.74,86.63
2015-04-11 09:00:00,Arctic Ocean,-28.85825906,110.5222132,polypropylene (pp),342.84,31.96
2015-04-11 10:00:00,Southern Ocean,-21.61706605,-29.79444337,polyethylene (pe),188.91,45.98
2015-04-11 11:00:00,Southern Ocean,82.4604352,-86.5291558,polyethylene terephthalate (pet),140.88,3.49
2015-04-11 12:00:00,Pacific Ocean,-78.51514606,-137.5127728,polypropylene (pp),89.38,78.98
2015-04-11 13:00:00,Atlantic Ocean,49.27171265,126.4453798,polypropylene (pp),286.36,12.46
2015-04-11 14:00:00,Southern Ocean,-34.26600173,135.8983002,polyethylene (pe),173.83,42.81
2015-04-11 15:00:00,Southern Ocean,-82.97016869,-84.13573875,polystyrene (ps),254.03,99.08
2015-04-11 16:00:00,Arctic Ocean,43.66261993,43.83379745,polyethylene (pe),479.28,91.77
2015-04-11 17:00:00,Pacific Ocean,-30.43586058,-86.88468068,polyethylene (pe),379.16,33.0
2015-04-11 18:00:00,Indian Ocean,39.98655337,-98.95441423,polypropylene (pp),398.0,22.39
2015-04-11 19:00:00,Pacific Ocean,37.37778896,-172.3651018,polyethylene (pe),62.19,25.17
2015-04-11 20:00:00,Indian Ocean,6.261637578,27.77739033,polyvinyl chloride (pvc),162.56,68.48
2015-04-11 21:00:00,Atlantic Ocean,49.92716326,-126.0210445,polyethylene (pe),53.21,72.58
2015-04-11 22:00:00,Atlantic Ocean,14.58689835,-175.5463742,polyethylene terephthalate (pet),484.26,21.65
2015-04-11 23:00:00,Southern Ocean,-38.40536649,-142.2535808,polyethylene (pe),341.13,24.0
2015-05-11 00:00:00,Atlantic Ocean,42.14075419,-67.04309103,polyethylene (pe),9.71,32.34
2015-05-11 01:00:00,Southern Ocean,16.04516686,60.89874844,polyethylene terephthalate (pet),237.8,43.32
2015-05-11 02:00:00,Pacific Ocean,-87.7090893,-107.0557008,polystyrene (ps),131.84,91.75
2015-05-11 03:00:00,Atlantic Ocean,72.295952,139.5326025,polystyrene (ps),270.03,2.65
2015-05-11 04:00:00,Pacific Ocean,8.215851298,-76.14417226,polystyrene (ps),89.41,63.82
2015-05-11 05:00:00,Pacific Ocean,66.35290779,-60.75853581,polyvinyl chloride (pvc),28.52,86.17
2015-05-11 06:00:00,Atlantic Ocean,68.89263102,-101.5282152,polyethylene terephthalate (pet),161.66,72.34
2015-05-11 07:00:00,Pacific Ocean,-9.906001788,-88.63007865,polyvinyl chloride (pvc),147.82,21.67
2015-05-11 08:00:00,Atlantic Ocean,1.378799361,-153.3113588,polyvinyl chloride (pvc),358.51,47.67
2015-05-11 09:00:00,Atlantic Ocean,-15.16421022,-73.88259166,polyvinyl chloride (pvc),237.33,91.03
2015-05-11 10:00:00,Atlantic Ocean,-9.101380445,129.4622855,polyethylene terephthalate (pet),145.73,11.57
2015-05-11 11:00:00,Indian Ocean,71.12648861,67.8328349,polypropylene (pp),285.26,98.75
2015-05-11 12:00:00,Pacific Ocean,51.86592251,135.0965534,polypropylene (pp),35.75,14.36
2015-05-11 13:00:00,Arctic Ocean,-67.22537826,-142.2507548,polystyrene (ps),331.21,14.24
2015-05-11 14:00:00,Atlantic Ocean,19.85540068,-15.9780129,polyvinyl chloride (pvc),73.73,81.29
2015-05-11 15:00:00,Pacific Ocean,89.26319527,-97.46824573,polystyrene (ps),139.92,82.83
2015-05-11 16:00:00,Southern Ocean,17.19912622,79.6376126,polyvinyl chloride (pvc),141.13,3.79
2015-05-11 17:00:00,Atlantic Ocean,51.45689261,169.2856169,polystyrene (ps),232.98,16.83
2015-05-11 18:00:00,Atlantic Ocean,48.43106521,113.5294125,polyethylene (pe),476.58,94.85
2015-05-11 19:00:00,Arctic Ocean,-26.94284534,-167.29986,polyethylene terephthalate (pet),162.4,27.93
2015-05-11 20:00:00,Indian Ocean,-23.06712551,-66.00250993,polyvinyl chloride (pvc),140.73,1.22
2015-05-11 21:00:00,Indian Ocean,40.33375592,-169.7113114,polyvinyl chloride (pvc),84.48,25.4
2015-05-11 22:00:00,Atlantic Ocean,-0.002964311,-165.5398919,polyvinyl chloride (pvc),196.05,73.54
2015-05-11 23:00:00,Pacific Ocean,12.70272764,-151.3744905,polyethylene terephthalate (pet),91.1,91.65
2015-06-11 00:00:00,Southern Ocean,38.32304227,-80.52230557,polyethylene (pe),68.97,15.52
2015-06-11 01:00:00,Southern Ocean,49.96350487,-70.48700365,polypropylene (pp),428.69,22.44
2015-06-11 02:00:00,Pacific Ocean,-41.12701601,-35.83673524,polyethylene terephthalate (pet),26.41,44.15
2015-06-11 03:00:00,Atlantic Ocean,-63.5771233,-34.22480599,polyethylene (pe),355.44,74.83
2015-06-11 04:00:00,Southern Ocean,-37.47696359,97.70724426,polystyrene (ps),101.37,65.87
2015-06-11 05:00:00,Indian Ocean,1.356898517,-129.0948323,polyvinyl chloride (pvc),5.96,32.75
2015-06-11 06:00:00,Pacific Ocean,-28.41456289,-123.2133783,polyvinyl chloride (pvc),397.59,6.64
2015-06-11 07:00:00,Arctic Ocean,12.30529659,45.5720586,polypropylene (pp),351.17,25.3
2015-06-11 08:00:00,Atlantic Ocean,-80.37616966,25.82717479,polystyrene (ps),167.22,21.96
2015-06-11 09:00:00,Pacific Ocean,1.75507409,-124.558306,polyethylene (pe),39.76,2.11
2015-06-11 10:00:00,Southern Ocean,-23.76271675,126.8151937,polystyrene (ps),180.4,97.5
2015-06-11 11:00:00,Atlantic Ocean,6.240015881,-61.53861092,polystyrene (ps),90.75,25.54
2015-06-11 12:00:00,Indian Ocean,-13.94399612,-47.89175452,polypropylene (pp),466.26,83.65
2015-06-11 13:00:00,Atlantic Ocean,-38.83934689,-28.6343709,polyethylene (pe),264.86,48.49
2015-06-11 14:00:00,Atlantic Ocean,72.73942298,-63.82732653,polypropylene (pp),481.93,97.23
2015-06-11 15:00:00,Indian Ocean,-56.74230208,20.68381882,polyethylene (pe),175.72,14.96
2015-06-11 16:00:00,Indian Ocean,32.6458036,-40.08681966,polyethylene terephthalate (pet),278.28,11.07
2015-06-11 17:00:00,Atlantic Ocean,76.43604826,-86.60349866,polyethylene terephthalate (pet),95.14,0.25
2015-06-11 18:00:00,Indian Ocean,6.960592743,145.6109524,polyvinyl chloride (pvc),404.23,71.84
2015-06-11 19:00:00,Pacific Ocean,67.75352794,-68.99373355,polypropylene (pp),20.65,30.64
2015-06-11 20:00:00,Indian Ocean,-67.52673388,71.45601317,polyethylene terephthalate (pet),347.84,87.04
2015-06-11 21:00:00,Indian Ocean,-1.118021354,-54.99836267,polystyrene (ps),195.89,63.38
2015-06-11 22:00:00,Atlantic Ocean,-7.735449513,-23.32080472,polystyrene (ps),289.25,57.74
2015-06-11 23:00:00,Pacific Ocean,-88.53861473,-95.06033158,polyethylene terephthalate (pet),296.17,48.69
2015-07-11 00:00:00,Arctic Ocean,-10.21367856,90.83866298,polypropylene (pp),355.43,25.82
2015-07-11 01:00:00,Arctic Ocean,-23.57464385,85.39317051,polyvinyl chloride (pvc),102.21,6.47
2015-07-11 02:00:00,Southern Ocean,30.563771,-171.9936195,polystyrene (ps),265.74,44.36
2015-07-11 03:00:00,Indian Ocean,78.89936014,-158.3301455,polyvinyl chloride (pvc),213.52,9.91
2015-07-11 04:00:00,Indian Ocean,-74.55760411,152.0555237,polystyrene (ps),141.16,90.57
2015-07-11 05:00:00,Pacific Ocean,-31.05425039,139.977665,polyethylene (pe),247.91,82.93
2015-07-11 06:00:00,Arctic Ocean,-10.06834727,2.1913894,polyethylene terephthalate (pet),476.01,61.98
2015-07-11 07:00:00,Southern Ocean,-8.066631954,-2.391339039,polypropylene (pp),474.45,45.24
2015-07-11 08:00:00,Pacific Ocean,49.46574975,112.4727028,polystyrene (ps),139.48,45.42
2015-07-11 09:00:00,Indian Ocean,-10.18878015,-130.1579471,polyethylene terephthalate (pet),442.12,46.45
2015-07-11 10:00:00,Arctic Ocean,-85.11096574,55.33168368,polyvinyl chloride (pvc),438.39,74.55
2015-07-11 11:00:00,Southern Ocean,37.81873703,-8.646121985,polypropylene (pp),124.87,12.62
2015-07-11 12:00:00,Atlantic Ocean,69.26934513,87.59917055,polypropylene (pp),299.52,53.13
2015-07-11 13:00:00,Arctic Ocean,2.502848259,-169.1629951,polyethylene terephthalate (pet),434.98,81.27
2015-07-11 14:00:00,Southern Ocean,14.59953391,33.3811979,polyethylene terephthalate (pet),257.55,51.01
2015-07-11 15:00:00,Pacific Ocean,-60.67144099,20.42215748,polyethylene terephthalate (pet),184.95,1.37
2015-07-11 16:00:00,Atlantic Ocean,-50.28372996,122.7053987,polyethylene (pe),325.43,24.47
2015-07-11 17:00:00,Southern Ocean,-47.66935696,63.66106712,polyethylene (pe),86.3,66.86
2015-07-11 18:00:00,Southern Ocean,-12.46644452,136.857729,polypropylene (pp),80.95,93.42
2015-07-11 19:00:00,Indian Ocean,77.06613976,139.4183958,polyethylene terephthalate (pet),416.34,89.37
2015-07-11 20:00:00,Arctic Ocean,3.921258009,-33.06095968,polyethylene (pe),21.03,82.27
2015-07-11 21:00:00,Indian Ocean,-55.42242386,-130.5237118,polypropylene (pp),401.83,95.02
2015-07-11 22:00:00,Atlantic Ocean,-42.10420754,46.9021161,polystyrene (ps),145.32,27.99
2015-07-11 23:00:00,Southern Ocean,-20.87729465,134.5485954,polyethylene terephthalate (pet),241.61,1.24
2015-08-11 00:00:00,Indian Ocean,22.18661562,-153.0167961,polyethylene (pe),271.8,35.44
2015-08-11 01:00:00,Arctic Ocean,-10.79403246,20.85237831,polypropylene (pp),383.56,57.7
2015-08-11 02:00:00,Atlantic Ocean,-19.35992805,-138.6001704,polyethylene terephthalate (pet),441.94,31.65
2015-08-11 03:00:00,Pacific Ocean,11.65114807,-170.281443,polypropylene (pp),402.13,4.42
2015-08-11 04:00:00,Indian Ocean,-46.46970091,64.66872742,polystyrene (ps),286.21,50.72
2015-08-11 05:00:00,Atlantic Ocean,-75.79741093,65.46586027,polypropylene (pp),174.07,19.97
2015-08-11 06:00:00,Pacific Ocean,-85.60542333,36.2368962,polypropylene (pp),263.33,72.76
2015-08-11 07:00:00,Indian Ocean,-44.77335058,129.3202094,polystyrene (ps),15.11,8.92
2015-08-11 08:00:00,Atlantic Ocean,-73.51343385,-150.8844817,polyvinyl chloride (pvc),122.57,95.81
2015-08-11 09:00:00,Atlantic Ocean,-29.45868507,-142.1063058,polyethylene terephthalate (pet),183.14,87.67
2015-08-11 10:00:00,Indian Ocean,49.12803726,131.2327577,polystyrene (ps),159.95,87.39
2015-08-11 11:00:00,Atlantic Ocean,38.93297949,1.179619159,polystyrene (ps),47.66,78.99
2015-08-11 12:00:00,Southern Ocean,19.9669721,-81.70098882,polyethylene terephthalate (pet),25.47,63.36
2015-08-11 13:00:00,Indian Ocean,63.4500439,85.73651207,polypropylene (pp),210.42,5.34
2015-08-11 14:00:00,Atlantic Ocean,-39.22782758,141.9853401,polyethylene (pe),37.49,66.24
2015-08-11 15:00:00,Pacific Ocean,69.30967555,68.25718303,polyethylene terephthalate (pet),143.18,74.69
2015-08-11 16:00:00,Pacific Ocean,-18.13694946,105.0957348,polystyrene (ps),237.47,13.08
2015-08-11 17:00:00,Southern Ocean,-17.83920271,-78.30099353,polypropylene (pp),105.06,61.58
2015-08-11 18:00:00,Indian Ocean,-17.03670955,-76.04087061,polyvinyl chloride (pvc),39.86,47.89
2015-08-11 19:00:00,Atlantic Ocean,-72.34301408,131.0845969,polypropylene (pp),216.12,47.24
2015-08-11 20:00:00,Atlantic Ocean,85.5882897,41.35062552,polyethylene (pe),224.29,19.95
2015-08-11 21:00:00,Pacific Ocean,-65.06877999,-95.7014094,polypropylene (pp),457.82,73.94
2015-08-11 22:00:00,Southern Ocean,-28.6405696,8.698253566,polyethylene (pe),64.01,92.51
2015-08-11 23:00:00,Pacific Ocean,-32.52594234,66.90976973,polyvinyl chloride (pvc),307.54,78.78
2015-09-11 00:00:00,Pacific Ocean,-76.55770209,-101.3223307,polyvinyl chloride (pvc),159.92,36.9
2015-09-11 01:00:00,Southern Ocean,-62.59317658,55.76630695,polypropylene (pp),61.89,98.42
2015-09-11 02:00:00,Indian Ocean,-81.92549949,-164.8278541,polyethylene terephthalate (pet),196.63,36.42
2015-09-11 03:00:00,Atlantic Ocean,-37.36719116,-70.67101572,polyethylene terephthalate (pet),214.03,23.44
2015-09-11 04:00:00,Indian Ocean,65.99824633,62.62985222,polyethylene terephthalate (pet),181.85,96.81
2015-09-11 05:00:00,Arctic Ocean,-28.90040297,-126.2343364,polyvinyl chloride (pvc),382.89,78.98
2015-09-11 06:00:00,Arctic Ocean,-67.73547023,-100.008349,polyethylene (pe),419.62,76.12
2015-09-11 07:00:00,Arctic Ocean,26.22489631,136.4735845,polystyrene (ps),74.45,7.74
2015-09-11 08:00:00,Southern Ocean,89.38816417,62.7555958,polypropylene (pp),84.04,19.2
2015-09-11 09:00:00,Pacific Ocean,-48.18171788,-0.389264308,polyethylene (pe),210.67,1.85
2015-09-11 10:00:00,Indian Ocean,-39.67721903,-104.0783788,polystyrene (ps),160.16,77.66
2015-09-11 11:00:00,Atlantic Ocean,84.93246977,-57.09252363,polyvinyl chloride (pvc),409.8,27.82
2015-09-11 12:00:00,Arctic Ocean,-57.82026824,26.75897938,polystyrene (ps),498.41,13.22
2015-09-11 13:00:00,Indian Ocean,2.018532143,-124.0874662,polyvinyl chloride (pvc),90.64,18.19
2015-09-11 14:00:00,Arctic Ocean,-46.86261606,-6.572131237,polyvinyl chloride (pvc),381.3,64.11
2015-09-11 15:00:00,Arctic Ocean,77.82334162,-32.76921811,polyethylene (pe),303.66,43.31
2015-09-11 16:00:00,Atlantic Ocean,86.67378262,-8.392557086,polyethylene terephthalate (pet),322.25,94.14
2015-09-11 17:00:00,Southern Ocean,56.6456123,-141.9981043,polyethylene terephthalate (pet),132.29,36.59
2015-09-11 18:00:00,Pacific Ocean,-33.33891315,-141.6610487,polyethylene (pe),48.69,83.39
2015-09-11 19:00:00,Southern Ocean,-17.37225445,167.079943,polypropylene (pp),271.67,54.65
2015-09-11 20:00:00,Indian Ocean,-46.38497694,172.5723841,polyvinyl chloride (pvc),306.79,70.53
2015-09-11 21:00:00,Southern Ocean,70.33643406,-26.58072315,polypropylene (pp),481.53,16.87
2015-09-11 22:00:00,Indian Ocean,74.62048998,104.0383633,polyvinyl chloride (pvc),337.65,74.9
2015-09-11 23:00:00,Indian Ocean,-14.6032808,56.08491369,polyvinyl chloride (pvc),221.9,8.57
2015-10-11 00:00:00,Pacific Ocean,28.17595258,-137.9099323,polyethylene terephthalate (pet),497.0,69.11
2015-10-11 01:00:00,Atlantic Ocean,-60.20042764,-73.19568336,polyethylene terephthalate (pet),186.68,46.55
2015-10-11 02:00:00,Pacific Ocean,-11.71153793,-67.08549289,polyvinyl chloride (pvc),81.36,22.85
2015-10-11 03:00:00,Southern Ocean,23.6698392,34.47879655,polyethylene terephthalate (pet),309.03,48.04
2015-10-11 04:00:00,Indian Ocean,-20.62743867,28.79161643,polyethylene terephthalate (pet),133.2,85.57
2015-10-11 05:00:00,Arctic Ocean,-25.63208538,152.4631297,polystyrene (ps),461.11,15.47
2015-10-11 06:00:00,Arctic Ocean,-89.82018139,104.413073,polystyrene (ps),213.99,16.96
2015-10-11 07:00:00,Indian Ocean,54.77282348,128.4651593,polyvinyl chloride (pvc),74.89,53.4
2015-10-11 08:00:00,Pacific Ocean,70.08077016,140.8423009,polyethylene terephthalate (pet),70.9,62.53
2015-10-11 09:00:00,Atlantic Ocean,84.50343532,108.4596021,polystyrene (ps),324.85,42.02
2015-10-11 10:00:00,Pacific Ocean,39.46884931,-60.16274602,polypropylene (pp),183.01,26.64
2015-10-11 11:00:00,Indian Ocean,8.782616227,-102.5953303,polyvinyl chloride (pvc),181.93,6.72
2015-10-11 12:00:00,Indian Ocean,-41.52878643,25.83624169,polyvinyl chloride (pvc),306.2,4.98
2015-10-11 13:00:00,Atlantic Ocean,89.87390567,68.24459392,polypropylene (pp),110.83,4.08
2015-10-11 14:00:00,Southern Ocean,16.15551382,-40.83553117,polyvinyl chloride (pvc),72.8,90.13
2015-10-11 15:00:00,Southern Ocean,32.60773302,125.401914,polyethylene terephthalate (pet),328.67,13.14
2015-10-11 16:00:00,Atlantic Ocean,32.83310915,165.8039734,polystyrene (ps),2.72,29.51
2015-10-11 17:00:00,Southern Ocean,62.14532324,24.98246141,polyethylene (pe),453.69,98.59
2015-10-11 18:00:00,Arctic Ocean,-88.25894301,-15.6268576,polystyrene (ps),91.57,92.75
2015-10-11 19:00:00,Southern Ocean,-50.35555072,123.4393621,polypropylene (pp),223.98,4.29
2015-10-11 20:00:00,Southern Ocean,29.79612003,-171.2629631,polyethylene (pe),105.82,55.13
2015-10-11 21:00:00,Southern Ocean,71.12623263,-133.5554583,polyethylene terephthalate (pet),109.19,63.35
2015-10-11 22:00:00,Arctic Ocean,33.36098075,124.4367572,polyethylene terephthalate (pet),417.52,5.41
2015-10-11 23:00:00,Southern Ocean,-15.57156753,83.53029083,polystyrene (ps),292.56,72.81
2015-11-11 00:00:00,Arctic Ocean,-24.92001074,-30.19078865,polyvinyl chloride (pvc),155.79,98.79
2015-11-11 01:00:00,Atlantic Ocean,42.83064149,139.9866688,polyvinyl chloride (pvc),125.62,42.94
2015-11-11 02:00:00,Pacific Ocean,43.42278548,-53.47501645,polypropylene (pp),106.51,44.94
2015-11-11 03:00:00,Atlantic Ocean,19.27043865,48.18432883,polyvinyl chloride (pvc),277.27,65.93
2015-11-11 04:00:00,Pacific Ocean,-37.53593566,48.36040932,polyethylene terephthalate (pet),365.42,73.65
2015-11-11 05:00:00,Atlantic Ocean,76.52786731,-113.6405187,polyethylene (pe),126.84,78.98
2015-11-11 06:00:00,Pacific Ocean,9.338389581,-77.45337498,polystyrene (ps),166.22,7.76
2015-11-11 07:00:00,Pacific Ocean,52.28862412,149.7624922,polystyrene (ps),360.21,80.07
2015-11-11 08:00:00,Indian Ocean,-51.42451281,-113.9706526,polystyrene (ps),368.67,86.41
